,Unnamed: 0,author,title,source,date,target
16612,16612,By Bill Wichert ,say congressman bill pascrell voted remove the public option from the affordable health care act,Steve Rothman," March 28, 2012",false
16613,16613,By Eric Stirgus ,the state food stamp call center program administered from foreign shore,Nan Orrock," March 28, 2012",barely-true
16614,16614,By Aaron Marshall ,the jackson plan for reforming cleveland school lack any data method proven raise student achievement,Ohio Federation of Teachers," March 28, 2012",barely-true
16615,16615,By Edward Fitzpatrick ,say when rhode island lottery wa proposed state resident were enticed vote for with the promise that the money would used for education,Harold Metts," March 28, 2012",false
16616,16616,By Becky Bowers ,percent small business will forced give their current plan due new obamacare regulation,Senate Republican Conference," March 27, 2012",half-true
16617,16617,By Molly Moorhead ,president barack obama reduced the cost prescription drug for nearly million american,Barack Obama," March 27, 2012",true
16618,16618,By Katie Sanders ,wa found unconstitutional drug test elected official because prevents citizen from having that first amendment right,Jimmie T. Smith," March 27, 2012",false
16619,16619,By Willoughby Mariano ,new federal projection estimate that the health care overhaul will cost trillion over year well above the billion democrat originally claimed,Tom Price," March 27, 2012",false
16620,16620,By Louis Jacobson ,say that while president barack obama promised work with your employer lower your premium per family per year his health care law raise premium the individual market per family,Senate Republican Conference," March 26, 2012",barely-true
16621,16621,By Amy Sherman ,since florida passed the stand your ground law death due self defense have jumped over percent,Christopher L. Smith," March 26, 2012",half-true
16622,16622,By Dave Umhoefer ,say when wa governor wisconsin cut unemployment percent and the state unemployment rate wa the lowest the country for consecutive month,Tommy Thompson," March 26, 2012",false
16623,16623,By Erin O'Neill ,say under the new health care law the patient doctor relationship will eliminated,Joseph Kyrillos," March 26, 2012",pants-fire
16624,16624,By Nancy Madsen ,the cbo say the cost health care reform will rise trillion increasing the price far greater than the billion originally projected,Robert Hurt," March 26, 2012",barely-true
16625,16625,By Eric Stirgus ,the change georgia tax and fee structure overall tax cut,Brian Robinson," March 26, 2012",true
16626,16626,By Peter Krouse ,the poorest this country are woman,Marcy Kaptur," March 26, 2012",true
16627,16627,By Tom Kertscher ,say study show that child who live with biological parent and the parent boyfriend girlfriend have time greater chance being sexually abused,Glenn Grothman," March 25, 2012",true
16628,16628,By Caryn Shinske ,say and president barack obama have the same position gay marriage,Chris Christie," March 25, 2012",half-true
16629,16629,By Alex Kuffner ,every poll you see the overwhelming majority people want verify,Peter  Palumbo," March 25, 2012",true
16630,16630,By Meghan Ashford-Grooms ,nearly percent the woman who receive health screening through the woman health program planned parenthood health center,Elliott Naishtat," March 24, 2012",half-true
16631,16631,By W. Gardner Selby ,more than half the birth texas are paid for medicaid,Elliott Naishtat," March 24, 2012",true
16632,16632,By Angie Drobnic Holan ,had dramatic drop violent crime since this law stand your ground ha been effect,Dennis Baxley," March 23, 2012",half-true
16633,16633,By Janie Har ,say only seven percent stimulus bill went toward transportation project yet they created over one third the bill total job,Peter DeFazio," March 23, 2012",barely-true
16634,16634,By Louis Jacobson ,according the congressional budget office many million american could lose their employer based insurance thanks obamacare,Reince Priebus," March 23, 2012",half-true
16635,16635,By Jake Berry ,say former rep carol shea porter refused host town hall meeting during her time congress,New Hampshire Republican Party," March 23, 2012",barely-true
16636,16636,By Meghan Ashford-Grooms ,say that fiscal year nearly percent woman served the texas woman health program received service from provider other than planned parenthood clinic,Rick Perry," March 23, 2012",half-true
16637,16637,By Nancy Madsen ,and the revenue generated drilling off virginia coast million over year,Jim Moran," March 23, 2012",barely-true
16638,16638,By Bill Wichert ,say new jersey ha the most educated population all the state this country,Sheila Oliver," March 23, 2012",mostly-true
16639,16639,By Tom Feran ,new business startup are the lowest level year,John Boehner," March 23, 2012",true
16640,16640,By Willoughby Mariano ,metro atlantans spend over hour every day five hour week commuting for total hour year,Metro Atlanta Voter Education Network," March 23, 2012",half-true
16641,16641,By Katie Sanders ,when passed the stand your ground law said portends horrific event when people life were put into these situation,Arthenia Joyner," March 22, 2012",true
16642,16642,By Molly Moorhead ,say romney flip flopped abortion,American Bridge 21st Century," March 22, 2012",true
16643,16643,By Amy Sherman ,the restore act started effort dedicate much fine money possible towards gulf coast restoration but now could steer money place like the great lake and west coast,Marco Rubio," March 22, 2012",half-true
16644,16644,By Louis Jacobson ,president barack obama ending medicare know,Mitt Romney," March 22, 2012",pants-fire
16645,16645,By Ian K. Kullgren ,say got chance pas what think oregon first human trafficking bill which ha increased percent the call the human trafficking hotline,Jefferson Smith," March 22, 2012",barely-true
16646,16646,By Erin O'Neill ,new jersey loses net that minus those who come into the state student year,Susan Cole," March 22, 2012",true
16647,16647,By Sabrina Eaton ,say lake erie contains more native fish than all the other great lake combined,Marcy Kaptur," March 22, 2012",mostly-true
16648,16648,By W. Gardner Selby ,say gas cost gallon,David Dewhurst," March 22, 2012",barely-true
16649,16649,By Louis Jacobson ,the administration ha issued rule for abortion obamacare and requires all person enrolled insurance plan that include elective abortion coverage pay abortion premium,Bloggers," March 21, 2012",false
16650,16650,By Becky Bowers ,and chrysler repaid their loan,Barack Obama," March 21, 2012",half-true
16651,16651,By Janie Har ,however took million oregon lottery fund for the port newport eventually land the new noaa marine operation center pacific,Oregon Lottery," March 21, 2012",half-true
16652,16652,By Molly Moorhead ,did you know obamacare will cost nearly twice much initially expected trillion,Ted Cruz," March 21, 2012",false
16653,16653,By Tom Kertscher ,say milwaukee county executive chris abele eliminated sheriff office funding for providing security for presidential and presidential campaign visit,David A. Clarke Jr.," March 21, 2012",half-true
16654,16654,By Bill Wichert ,ninety percent the people who work this country work for company under people maybe even le than that,Bill Pascrell," March 21, 2012",false
16655,16655,By Nancy Madsen ,this bill allows virginia join about other state that have ultrasound procedure before abortion,Bob McDonnell," March 21, 2012",mostly-true
16656,16656,By Louis Jacobson ,despite president barack obama promise cut healthcare cost the average cost family policy,Republican National Committee," March 20, 2012",half-true
16657,16657,By Tom Humphrey ,say tennessee ha some the lowest beer excise tax rate the country,The Tax Foundation," March 20, 2012",half-true
16658,16658,By Stephen Koff ,make mistake sherrod brown one the main politician responsible for ohio job moving china,Josh Mandel," March 20, 2012",pants-fire
16659,16659,By Eric Stirgus ,every percent increase the cost health insurance today cause about georgian uninsured,Judson Hill," March 20, 2012",barely-true
16660,16660,By Alex Kuffner ,have billion medicare fraud,Brendan Doherty," March 20, 2012",half-true
16661,16661,By Ian K. Kullgren ,say the cause death the for woman under being killed their spouse domestic partner,Rod Monroe," March 19, 2012",false
16662,16662,By Louis Jacobson ,because the new health care law american longer will see their coverage dropped capped when illness strike,Barack Obama," March 19, 2012",mostly-true
16663,16663,By Molly Moorhead ,the time obama took office the bush administration had given the car company billion and the money wa now gone,Barack Obama," March 19, 2012",mostly-true
